mesh_id,lon,lat,potential_v
1552,138.23750000000007,36.65549999999999,1
1643,138.2385000000001,36.65549999999999,1
1734,138.2395000000001,36.65549999999999,0
1825,138.2405000000001,36.65549999999999,1
1916,138.2415000000001,36.65549999999999,1
2007,138.24250000000012,36.65549999999999,1
2098,138.2435000000001,36.65549999999999,1
2189,138.24450000000013,36.65549999999999,1
2280,138.24550000000013,36.65549999999999,1
2371,138.24650000000014,36.65549999999999,1
2462,138.24750000000012,36.65549999999999,1
2553,138.24850000000018,36.65549999999999,1
2644,138.24950000000013,36.65549999999999,1
2735,138.25050000000013,36.65549999999999,1
2826,138.25150000000016,36.65549999999999,1
2917,138.25250000000017,36.65549999999999,1
3008,138.25350000000014,36.65549999999999,1
3099,138.25450000000018,36.65549999999999,1
3190,138.25550000000015,36.65549999999999,1
3281,138.2565000000002,36.65549999999999,1
3372,138.25750000000016,36.65549999999999,1
3463,138.2585000000002,36.65549999999999,1
3554,138.2595000000002,36.65549999999999,1
3645,138.2605000000002,36.65549999999999,1
3736,138.26150000000018,36.65549999999999,0
3827,138.2625000000002,36.65549999999999,0
3918,138.2635000000002,36.65549999999999,0
4009,138.26450000000023,36.65549999999999,0
4100,138.2655000000002,36.65549999999999,0
4191,138.2665000000002,36.65549999999999,0
4282,138.26750000000024,36.65549999999999,0
4373,138.26850000000024,36.65549999999999,0
4464,138.26950000000022,36.65549999999999,0
4555,138.27050000000025,36.65549999999999,0
4646,138.27150000000026,36.65549999999999,0
4737,138.27250000000026,36.65549999999999,0
4828,138.27350000000027,36.65549999999999,1
4919,138.27450000000024,36.65549999999999,1
5010,138.27550000000025,36.65549999999999,1
5101,138.27650000000025,36.65549999999999,1
5192,138.2775000000003,36.65549999999999,1
5283,138.27850000000026,36.65549999999999,1
5374,138.27950000000027,36.65549999999999,1
5465,138.2805000000003,36.65549999999999,1
5556,138.28150000000028,36.65549999999999,1
5647,138.28250000000028,36.65549999999999,1
5738,138.28350000000032,36.65549999999999,1
5829,138.28450000000032,36.65549999999999,1
5920,138.2855000000003,36.65549999999999,1
6011,138.2865000000003,36.65549999999999,1
6102,138.2875000000003,36.65549999999999,1
6193,138.2885000000003,36.65549999999999,1
6284,138.28950000000034,36.65549999999999,1
6375,138.29050000000032,36.65549999999999,1
6466,138.29150000000033,36.65549999999999,1
6557,138.29250000000033,36.65549999999999,1
6648,138.29350000000034,36.65549999999999,1
6739,138.29450000000034,36.65549999999999,0
6830,138.29550000000035,36.65549999999999,0
6921,138.29650000000038,36.65549999999999,0
7012,138.29750000000038,36.65549999999999,0
7103,138.29850000000036,36.65549999999999,0
7194,138.29950000000036,36.65549999999999,0
7285,138.3005000000004,36.65549999999999,0
6,138.22050000000002,36.65649999999998,0
97,138.2215,36.65649999999998,0
188,138.2225,36.65649999999998,0
279,138.2235,36.65649999999998,0
370,138.22450000000003,36.65649999999998,0
461,138.2255,36.65649999999998,0
552,138.22650000000004,36.65649999999998,1
643,138.22750000000002,36.65649999999998,1
734,138.22850000000005,36.65649999999998,1
825,138.22950000000006,36.65649999999998,1
916,138.23050000000003,36.65649999999998,1
1007,138.23150000000004,36.65649999999998,1
1098,138.23250000000007,36.65649999999998,1
