mesh_id,lon,lat,potential_v,is_obstacle
6554,138.29250000000033,36.652499999999996,0,False
6645,138.29350000000034,36.652499999999996,0,False
6736,138.29450000000034,36.652499999999996,0,False
6827,138.29550000000035,36.652499999999996,0,False
6918,138.29650000000038,36.652499999999996,0,False
7009,138.29750000000038,36.652499999999996,0,False
7100,138.29850000000036,36.652499999999996,0,False
7191,138.29950000000036,36.652499999999996,0,False
7282,138.3005000000004,36.652499999999996,0,False
3,138.22050000000002,36.653499999999994,0,False
94,138.2215,36.653499999999994,0,False
185,138.2225,36.653499999999994,0,False
276,138.2235,36.653499999999994,0,False
367,138.22450000000003,36.653499999999994,0,False
458,138.2255,36.653499999999994,0,False
549,138.22650000000004,36.653499999999994,0,False
640,138.22750000000002,36.653499999999994,0,False
731,138.22850000000005,36.653499999999994,0,False
822,138.22950000000006,36.653499999999994,1,False
913,138.23050000000003,36.653499999999994,1,False
1004,138.23150000000004,36.653499999999994,1,False
1095,138.23250000000007,36.653499999999994,0,False
1186,138.23350000000008,36.653499999999994,0,False
1277,138.23450000000005,36.653499999999994,0,False
1368,138.23550000000006,36.653499999999994,0,False
1459,138.23650000000012,36.653499999999994,0,False
1550,138.23750000000007,36.653499999999994,0,False
1641,138.2385000000001,36.653499999999994,0,False
1732,138.2395000000001,36.653499999999994,1,False
1823,138.2405000000001,36.653499999999994,1,False
1914,138.2415000000001,36.653499999999994,1,False
2005,138.24250000000012,36.653499999999994,1,False
2096,138.2435000000001,36.653499999999994,1,False
2187,138.24450000000013,36.653499999999994,1,False
2278,138.24550000000013,36.653499999999994,1,False
2369,138.24650000000014,36.653499999999994,1,False
2460,138.24750000000012,36.653499999999994,1,False
2551,138.24850000000018,36.653499999999994,1,False
2642,138.24950000000013,36.653499999999994,1,False
2733,138.25050000000013,36.653499999999994,1,False
2824,138.25150000000016,36.653499999999994,1,False
2915,138.25250000000017,36.653499999999994,1,False
3006,138.25350000000014,36.653499999999994,1,False
3097,138.25450000000018,36.653499999999994,1,False
3188,138.25550000000015,36.653499999999994,1,False
3279,138.2565000000002,36.653499999999994,1,False
3370,138.25750000000016,36.653499999999994,1,False
3461,138.2585000000002,36.653499999999994,1,False
3552,138.2595000000002,36.653499999999994,1,False
3643,138.2605000000002,36.653499999999994,0,True
3734,138.26150000000018,36.653499999999994,0,True
3825,138.2625000000002,36.653499999999994,0,True
3916,138.2635000000002,36.653499999999994,0,True
4007,138.26450000000023,36.653499999999994,0,True
4098,138.2655000000002,36.653499999999994,0,True
4189,138.2665000000002,36.653499999999994,0,False
4280,138.26750000000024,36.653499999999994,0,False
4371,138.26850000000024,36.653499999999994,0,False
4462,138.26950000000022,36.653499999999994,0,False
4553,138.27050000000025,36.653499999999994,0,False
4644,138.27150000000026,36.653499999999994,1,False
4735,138.27250000000026,36.653499999999994,1,False
4826,138.27350000000027,36.653499999999994,1,False
4917,138.27450000000024,36.653499999999994,1,False
5008,138.27550000000025,36.653499999999994,1,False
5099,138.27650000000025,36.653499999999994,1,False
5190,138.2775000000003,36.653499999999994,1,False
5281,138.27850000000026,36.653499999999994,1,False
5372,138.27950000000027,36.653499999999994,1,False
5463,138.2805000000003,36.653499999999994,1,False
5554,138.28150000000028,36.653499999999994,1,False
5645,138.28250000000028,36.653499999999994,1,False
5736,138.28350000000032,36.653499999999994,1,False
5827,138.28450000000032,36.653499999999994,1,False
5918,138.2855000000003,36.653499999999994,1,False
6009,138.2865000000003,36.653499999999994,1,False
6100,138.2875000000003,36.653499999999994,1,False
6191,138.2885000000003,36.653499999999994,1,False
6282,138.28950000000034,36.653499999999994,1,False
6373,138.29050000000032,36.653499999999994,1,False
6464,138.29150000000033,36.653499999999994,0,False
6555,138.29250000000033,36.653499999999994,0,False
6646,138.29350000000034,36.653499999999994,0,False
6737,138.29450000000034,36.653499999999994,0,False
6828,138.29550000000035,36.653499999999994,0,False
6919,138.29650000000038,36.653499999999994,0,False
7010,138.29750000000038,36.653499999999994,0,False
7101,138.29850000000036,36.653499999999994,0,False
7192,138.29950000000036,36.653499999999994,0,False
7283,138.3005000000004,36.653499999999994,0,False
4,138.22050000000002,36.654499999999985,0,False
95,138.2215,36.654499999999985,0,False
186,138.2225,36.654499999999985,0,False
277,138.2235,36.654499999999985,0,False
368,138.22450000000003,36.654499999999985,0,False
459,138.2255,36.654499999999985,0,False
550,138.22650000000004,36.654499999999985,0,False
641,138.22750000000002,36.654499999999985,1,False
732,138.22850000000005,36.654499999999985,1,False
823,138.22950000000006,36.654499999999985,1,False
914,138.23050000000003,36.654499999999985,1,False
1005,138.23150000000004,36.654499999999985,1,False
1096,138.23250000000007,36.654499999999985,1,False
1187,138.23350000000008,36.654499999999985,1,False
1278,138.23450000000005,36.654499999999985,1,False
1369,138.23550000000006,36.654499999999985,1,False
1460,138.23650000000012,36.654499999999985,0,False
1551,138.23750000000007,36.654499999999985,0,False
1642,138.2385000000001,36.654499999999985,0,False
1733,138.2395000000001,36.654499999999985,0,False
1824,138.2405000000001,36.654499999999985,1,False
1915,138.2415000000001,36.654499999999985,1,False
2006,138.24250000000012,36.654499999999985,1,False
2097,138.2435000000001,36.654499999999985,1,False
2188,138.24450000000013,36.654499999999985,1,False
2279,138.24550000000013,36.654499999999985,1,False
2370,138.24650000000014,36.654499999999985,1,False
2461,138.24750000000012,36.654499999999985,1,False
